Model,Precision,Recall,Threshold
unet,0.007,1.0,0.0017
unet,0.007,1.0,0.0017
unet,0.007,1.0,0.0017
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0018
unet,0.007,1.0,0.0019
unet,0.007,1.0,0.0019
unet,0.007,1.0,0.0019
unet,0.007,1.0,0.0019
unet,0.007,1.0,0.0019
unet,0.007,1.0,0.0019
unet,0.007,1.0,0.0019
unet,0.007,1.0,0.0019
unet,0.007,1.0,0.0019
unet,0.007,1.0,0.0019
unet,0.007,1.0,0.0019
unet,0.007,1.0,0.0019
unet,0.007,1.0,0.0019
unet,0.007,1.0,0.0019
unet,0.007,1.0,0.0019
unet,0.007,1.0,0.0019
unet,0.007,1.0,0.0019
unet,0.007,1.0,0.0019
unet,0.007,1.0,0.0019
unet,0.007,1.0,0.0019
unet,0.007,1.0,0.0019
unet,0.007,1.0,0.0019
unet,0.007,1.0,0.0019
unet,0.007,1.0,0.0019
unet,0.007,1.0,0.0019
unet,0.007,1.0,0.0019
unet,0.007,1.0,0.0019
unet,0.007,1.0,0.0019
unet,0.007,1.0,0.0019
unet,0.007,1.0,0.0019
unet,0.0071,1.0,0.0019
unet,0.0071,1.0,0.0019
unet,0.0071,1.0,0.0019
unet,0.0071,1.0,0.0019
unet,0.0071,1.0,0.0019
unet,0.0071,1.0,0.0019
unet,0.0071,1.0,0.0019
unet,0.0071,1.0,0.0019
unet,0.0071,1.0,0.0019
unet,0.0071,1.0,0.0019
unet,0.0071,1.0,0.0019
unet,0.0071,1.0,0.0019
unet,0.0071,1.0,0.0019
unet,0.0071,1.0,0.0019
unet,0.0071,1.0,0.0019
unet,0.0071,1.0,0.0019
unet,0.0071,1.0,0.0019
unet,0.0071,1.0,0.0019
unet,0.0071,1.0,0.0019
unet,0.0071,1.0,0.0019
unet,0.0071,1.0,0.0019
unet,0.0071,1.0,0.0019
unet,0.0071,1.0,0.0019
unet,0.0071,1.0,0.0019
unet,0.0071,1.0,0.0019
unet,0.0071,1.0,0.0019
unet,0.0071,1.0,0.0019
unet,0.0071,1.0,0.0019
unet,0.0071,1.0,0.0019
unet,0.0071,1.0,0.0019
unet,0.0071,1.0,0.0019
unet,0.0071,1.0,0.0019
unet,0.0071,1.0,0.0019
unet,0.0071,1.0,0.0019
unet,0.0071,1.0,0.0019
unet,0.0071,1.0,0.0019
unet,0.0071,1.0,0.0019
unet,0.0071,1.0,0.0019
unet,0.0071,1.0,0.0019
unet,0.0071,1.0,0.0019
unet,0.0071,1.0,0.002
unet,0.0071,1.0,0.002
unet,0.0071,1.0,0.002
unet,0.0071,1.0,0.002
unet,0.0071,1.0,0.002
unet,0.0071,1.0,0.002
unet,0.0071,1.0,0.002
unet,0.0071,1.0,0.002
unet,0.0071,1.0,0.002
unet,0.0071,1.0,0.002
unet,0.0071,1.0,0.002
unet,0.0071,1.0,0.002
unet,0.0071,1.0,0.002
unet,0.0071,1.0,0.002
unet,0.0071,1.0,0.002
unet,0.0071,1.0,0.002
unet,0.0071,1.0,0.002
unet,0.0071,1.0,0.002
unet,0.0071,1.0,0.002
unet,0.0071,1.0,0.002
unet,0.0071,1.0,0.002
unet,0.0071,1.0,0.002
unet,0.0071,1.0,0.002
unet,0.0071,1.0,0.002
unet,0.0071,1.0,0.002
unet,0.0071,1.0,0.002
unet,0.0071,1.0,0.002
unet,0.0071,1.0,0.002
unet,0.0071,1.0,0.002
unet,0.0071,1.0,0.002
unet,0.0071,1.0,0.002
unet,0.0071,1.0,0.002
unet,0.0071,1.0,0.002
unet,0.0071,1.0,0.002
unet,0.0071,1.0,0.002
unet,0.0071,1.0,0.002
unet,0.0071,1.0,0.002
unet,0.0071,1.0,0.002
unet,0.0071,1.0,0.002
unet,0.0071,1.0,0.002
unet,0.0071,1.0,0.002
unet,0.0071,1.0,0.002
unet,0.0071,1.0,0.002
unet,0.0071,1.0,0.002
unet,0.0071,1.0,0.002
unet,0.0071,1.0,0.002
unet,0.0071,1.0,0.002
unet,0.0071,1.0,0.002
unet,0.0071,1.0,0.002
unet,0.0071,1.0,0.002
unet,0.0071,1.0,0.002
unet,0.0071,1.0,0.002
unet,0.0071,1.0,0.002
unet,0.0071,1.0,0.002
unet,0.0071,1.0,0.002
unet,0.0071,1.0,0.002
unet,0.0071,1.0,0.002
unet,0.0071,1.0,0.002
unet,0.0071,1.0,0.002
unet,0.0071,1.0,0.002
unet,0.0071,1.0,0.002
unet,0.0071,1.0,0.002
unet,0.0071,1.0,0.002
unet,0.0071,1.0,0.002
unet,0.0071,1.0,0.002
unet,0.0071,1.0,0.002
unet,0.0071,1.0,0.002
unet,0.0071,1.0,0.002
unet,0.0071,1.0,0.002
unet,0.0071,1.0,0.002
unet,0.0071,1.0,0.002
unet,0.0071,1.0,0.002
unet,0.0071,1.0,0.002
unet,0.0071,1.0,0.002
unet,0.0071,1.0,0.002
unet,0.0071,1.0,0.002
unet,0.0071,1.0,0.002
unet,0.0071,1.0,0.0021
unet,0.0071,1.0,0.0021
unet,0.0071,1.0,0.0021
unet,0.0071,1.0,0.0021
unet,0.0071,1.0,0.0021
unet,0.0071,1.0,0.0021
unet,0.0071,1.0,0.0021
unet,0.0071,1.0,0.0021
unet,0.0071,1.0,0.0021
unet,0.0071,1.0,0.0021
unet,0.0071,1.0,0.0021
unet,0.0071,1.0,0.0021
unet,0.0071,1.0,0.0021
unet,0.0071,1.0,0.0021
unet,0.0071,1.0,0.0021
unet,0.0071,1.0,0.0021
unet,0.0071,1.0,0.0021
unet,0.0071,1.0,0.0021
unet,0.0071,1.0,0.0021
unet,0.0071,1.0,0.0021
unet,0.0071,1.0,0.0021
unet,0.0071,1.0,0.0021
unet,0.0071,1.0,0.0021
unet,0.0071,1.0,0.0021
unet,0.0071,1.0,0.0021
unet,0.0071,1.0,0.0021
unet,0.0071,1.0,0.0021
unet,0.0071,1.0,0.0021
unet,0.0071,1.0,0.0021
unet,0.0071,1.0,0.0021
unet,0.0071,1.0,0.0021
unet,0.0071,1.0,0.0021
unet,0.0071,1.0,0.0021
unet,0.0071,1.0,0.0021
unet,0.0071,1.0,0.0021
unet,0.0071,1.0,0.0021
unet,0.0071,1.0,0.0021
unet,0.0071,1.0,0.0021
unet,0.0071,1.0,0.0021
unet,0.0071,1.0,0.0021
unet,0.0071,1.0,0.0021
unet,0.0071,1.0,0.0021
unet,0.0072,1.0,0.0021
unet,0.0072,1.0,0.0021
unet,0.0072,1.0,0.0021
unet,0.0072,1.0,0.0021
unet,0.0072,1.0,0.0021
unet,0.0072,1.0,0.0021
unet,0.0072,1.0,0.0021
unet,0.0072,1.0,0.0021
unet,0.0072,1.0,0.0021
unet,0.0072,1.0,0.0021
unet,0.0072,1.0,0.0021
unet,0.0072,1.0,0.0021
unet,0.0072,1.0,0.0021
unet,0.0072,1.0,0.0021
unet,0.0072,1.0,0.0021
unet,0.0072,1.0,0.0021
unet,0.0072,1.0,0.0021
unet,0.0072,1.0,0.0021
unet,0.0072,1.0,0.0021
unet,0.0072,1.0,0.0021
unet,0.0072,1.0,0.0021
unet,0.0072,1.0,0.0021
unet,0.0072,1.0,0.0021
unet,0.0072,1.0,0.0021
unet,0.0072,1.0,0.0021
unet,0.0072,1.0,0.0021
unet,0.0072,1.0,0.0021
unet,0.0072,1.0,0.0021
unet,0.0072,1.0,0.0021
unet,0.0072,1.0,0.0021
unet,0.0072,1.0,0.0021
unet,0.0072,1.0,0.0021
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0022
unet,0.0072,1.0,0.0023
unet,0.0072,1.0,0.0023
unet,0.0072,1.0,0.0023
unet,0.0072,1.0,0.0023
unet,0.0072,1.0,0.0023
unet,0.0072,1.0,0.0023
unet,0.0072,1.0,0.0023
unet,0.0072,1.0,0.0023
unet,0.0072,1.0,0.0023
unet,0.0072,1.0,0.0023
unet,0.0072,1.0,0.0023
unet,0.0072,1.0,0.0023
unet,0.0072,1.0,0.0023
unet,0.0072,1.0,0.0023
unet,0.0072,1.0,0.0023
unet,0.0072,1.0,0.0023
unet,0.0072,1.0,0.0023
unet,0.0072,1.0,0.0023
unet,0.0072,1.0,0.0023
unet,0.0072,1.0,0.0023
unet,0.0072,1.0,0.0023
unet,0.0072,1.0,0.0023
unet,0.0073,1.0,0.0023
unet,0.0073,1.0,0.0023
unet,0.0073,1.0,0.0023
unet,0.0073,1.0,0.0023
unet,0.0073,1.0,0.0023
unet,0.0073,1.0,0.0023
unet,0.0073,1.0,0.0023
unet,0.0073,1.0,0.0023
unet,0.0073,1.0,0.0023
unet,0.0073,1.0,0.0023
unet,0.0073,1.0,0.0023
unet,0.0073,1.0,0.0023
unet,0.0073,1.0,0.0023
unet,0.0073,1.0,0.0023
unet,0.0073,1.0,0.0023
unet,0.0073,1.0,0.0023
unet,0.0073,1.0,0.0023
unet,0.0073,1.0,0.0023
unet,0.0073,1.0,0.0023
unet,0.0073,1.0,0.0023
unet,0.0073,1.0,0.0023
unet,0.0073,1.0,0.0023
unet,0.0073,1.0,0.0023
unet,0.0073,1.0,0.0023
unet,0.0073,1.0,0.0023
unet,0.0073,1.0,0.0023
unet,0.0073,1.0,0.0023
unet,0.0073,1.0,0.0023
unet,0.0073,1.0,0.0023
unet,0.0073,1.0,0.0023
unet,0.0073,1.0,0.0023
unet,0.0073,1.0,0.0023
unet,0.0073,1.0,0.0023
unet,0.0073,1.0,0.0023
unet,0.0073,1.0,0.0023
unet,0.0073,1.0,0.0023
unet,0.0073,1.0,0.0023
unet,0.0073,1.0,0.0023
unet,0.0073,1.0,0.0023
unet,0.0073,1.0,0.0023
unet,0.0073,1.0,0.0023
unet,0.0073,1.0,0.0023
unet,0.0073,1.0,0.0023
unet,0.0073,1.0,0.0023
unet,0.0073,1.0,0.0023
unet,0.0073,1.0,0.0023
unet,0.0073,1.0,0.0023
unet,0.0073,1.0,0.0023
unet,0.0073,1.0,0.0023
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0024
unet,0.0073,1.0,0.0025
unet,0.0073,1.0,0.0025
unet,0.0073,1.0,0.0025
unet,0.0073,1.0,0.0025
unet,0.0073,1.0,0.0025
unet,0.0073,1.0,0.0025
unet,0.0073,1.0,0.0025
unet,0.0073,1.0,0.0025
unet,0.0073,1.0,0.0025
unet,0.0073,1.0,0.0025
unet,0.0073,1.0,0.0025
unet,0.0073,1.0,0.0025
unet,0.0073,1.0,0.0025
unet,0.0073,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0025
unet,0.0074,1.0,0.0026
unet,0.0074,1.0,0.0026
unet,0.0074,1.0,0.0026
unet,0.0074,1.0,0.0026
unet,0.0074,1.0,0.0026
unet,0.0074,1.0,0.0026
unet,0.0074,1.0,0.0026
unet,0.0074,1.0,0.0026
unet,0.0074,1.0,0.0026
unet,0.0074,1.0,0.0026
unet,0.0074,1.0,0.0026
unet,0.0074,1.0,0.0026
unet,0.0074,1.0,0.0026
unet,0.0074,1.0,0.0026
unet,0.0074,1.0,0.0026
unet,0.0074,1.0,0.0026
unet,0.0074,1.0,0.0026
unet,0.0074,1.0,0.0026
unet,0.0074,1.0,0.0026
unet,0.0074,1.0,0.0026
unet,0.0074,1.0,0.0026
unet,0.0074,1.0,0.0026
unet,0.0074,1.0,0.0026
unet,0.0074,1.0,0.0026
unet,0.0074,1.0,0.0026
unet,0.0074,1.0,0.0026
unet,0.0074,1.0,0.0026
unet,0.0074,1.0,0.0026
unet,0.0074,1.0,0.0026
unet,0.0074,1.0,0.0026
unet,0.0074,1.0,0.0026
unet,0.0074,1.0,0.0026
unet,0.0074,1.0,0.0026
unet,0.0074,1.0,0.0026
unet,0.0074,1.0,0.0026
unet,0.0074,1.0,0.0026
unet,0.0074,1.0,0.0026
unet,0.0074,1.0,0.0026
unet,0.0074,1.0,0.0026
unet,0.0074,1.0,0.0026
unet,0.0074,1.0,0.0026
unet,0.0074,1.0,0.0026
unet,0.0074,1.0,0.0026
unet,0.0074,1.0,0.0026
unet,0.0074,1.0,0.0026
unet,0.0074,1.0,0.0026
unet,0.0074,1.0,0.0026
unet,0.0074,1.0,0.0026
unet,0.0074,1.0,0.0026
unet,0.0074,1.0,0.0026
unet,0.0074,1.0,0.0026
unet,0.0074,1.0,0.0026
unet,0.0074,1.0,0.0026
unet,0.0074,1.0,0.0026
unet,0.0075,1.0,0.0026
unet,0.0075,1.0,0.0026
unet,0.0075,1.0,0.0026
unet,0.0075,1.0,0.0026
unet,0.0075,1.0,0.0026
unet,0.0075,1.0,0.0026
unet,0.0075,1.0,0.0026
unet,0.0075,1.0,0.0026
unet,0.0075,1.0,0.0026
unet,0.0075,1.0,0.0026
unet,0.0075,1.0,0.0026
unet,0.0075,1.0,0.0026
unet,0.0075,1.0,0.0026
unet,0.0075,1.0,0.0026
unet,0.0075,1.0,0.0026
unet,0.0075,1.0,0.0026
unet,0.0075,1.0,0.0026
unet,0.0075,1.0,0.0026
unet,0.0075,1.0,0.0026
unet,0.0075,1.0,0.0026
unet,0.0075,1.0,0.0026
unet,0.0075,1.0,0.0026
unet,0.0075,1.0,0.0026
unet,0.0075,1.0,0.0026
unet,0.0075,1.0,0.0026
unet,0.0075,1.0,0.0026
unet,0.0075,1.0,0.0026
unet,0.0075,1.0,0.0026
unet,0.0075,1.0,0.0026
unet,0.0075,1.0,0.0026
unet,0.0075,1.0,0.0026
unet,0.0075,1.0,0.0026
unet,0.0075,1.0,0.0027
unet,0.0075,1.0,0.0027
unet,0.0075,1.0,0.0027
unet,0.0075,1.0,0.0027
unet,0.0075,1.0,0.0027
unet,0.0075,1.0,0.0027
unet,0.0075,1.0,0.0027
unet,0.0075,1.0,0.0027
unet,0.0075,1.0,0.0027
unet,0.0075,1.0,0.0027
unet,0.0075,1.0,0.0027
unet,0.0075,1.0,0.0027
unet,0.0075,1.0,0.0027
unet,0.0075,1.0,0.0027
unet,0.0075,1.0,0.0027
unet,0.0075,1.0,0.0027
unet,0.0075,1.0,0.0027
unet,0.0075,1.0,0.0027
unet,0.0075,1.0,0.0027
unet,0.0075,1.0,0.0027
unet,0.0075,1.0,0.0027
unet,0.0075,1.0,0.0027
unet,0.0075,1.0,0.0027
unet,0.0075,1.0,0.0027
unet,0.0075,1.0,0.0027
unet,0.0075,1.0,0.0027
unet,0.0075,1.0,0.0027
unet,0.0075,1.0,0.0027
unet,0.0075,1.0,0.0027
unet,0.0075,1.0,0.0027
unet,0.0075,1.0,0.0027
unet,0.0075,1.0,0.0027
unet,0.0075,1.0,0.0027
unet,0.0075,1.0,0.0027
unet,0.0075,1.0,0.0027
unet,0.0075,1.0,0.0027
unet,0.0075,1.0,0.0027
unet,0.0075,1.0,0.0027
unet,0.0075,1.0,0.0027
unet,0.0075,1.0,0.0027
unet,0.0075,1.0,0.0027
unet,0.0075,1.0,0.0027
unet,0.0075,1.0,0.0027
unet,0.0075,1.0,0.0027
unet,0.0075,1.0,0.0027
unet,0.0075,1.0,0.0027
unet,0.0075,1.0,0.0027
unet,0.0075,1.0,0.0027
unet,0.0075,1.0,0.0027
unet,0.0075,1.0,0.0027
unet,0.0075,1.0,0.0027
unet,0.0075,1.0,0.0027
unet,0.0075,1.0,0.0027
unet,0.0075,1.0,0.0027
unet,0.0075,1.0,0.0027
unet,0.0075,1.0,0.0027
unet,0.0075,1.0,0.0027
unet,0.0075,1.0,0.0027
unet,0.0075,1.0,0.0027
unet,0.0075,1.0,0.0027
unet,0.0075,1.0,0.0027
unet,0.0075,1.0,0.0027
unet,0.0075,1.0,0.0027
unet,0.0075,1.0,0.0027
unet,0.0075,1.0,0.0027
unet,0.0075,1.0,0.0027
unet,0.0075,1.0,0.0027
unet,0.0075,1.0,0.0027
unet,0.0075,1.0,0.0027
unet,0.0075,1.0,0.0027
unet,0.0075,1.0,0.0027
unet,0.0075,1.0,0.0027
unet,0.0075,1.0,0.0027
unet,0.0075,1.0,0.0027
unet,0.0075,1.0,0.0027
unet,0.0075,1.0,0.0027
